["OBSERVED": Code,Name,DisplayName,ShortName,XGeoLocation,YGeoLocation,Country,CountryGMT,HeightAboveSea,Parameters,Description]
CZ0HVRC;Vrchlabi;Vrchlabi;Vrch;15.6103;50.6131;Italy;GMT;100.000;Descr of: Vrchlabi;PM10
CZ0JDUK;Dukovany;Dukovany;Duko;16.1345;49.0956;Italy;GMT;400.000;Descr of: Dukovany;PM10*WS*TEMP
CZ0JJIH;Jihlava;Jihlava;Jihl;15.6097;49.4028;Italy;GMT;502.000;Descr of: Jihlava;O3*PM10*PM25*NO2
CZ0JKOS;Kosetice2;Kosetice2;Kos2;15.0803;49.5728;Italy;GMT;535.000;Descr of: Kosetice2;O3*PM10*PM25*NO2*WS*TEMP
CZ0LCLM;CeskaLipa;CeskaLipa;Cesk;14.5395;50.6986;Italy;GMT;299.000;Descr of: CeskaLipa;PM10
CZ0LFRU;Frydlantudoli;Frydlantudoli;Fryd;15.0820;50.9383;Italy;GMT;381.000;Descr of: Frydlantudoli;PM10*NO2*WS*TEMP
CZ0LJIZ;Jizerka;Jizerka;Jize;15.3483;50.8192;Italy;GMT;830.000;Descr of: Jizerka;PM10
CZ0LJNM;Jablonecmesto;Jablonecmesto;Jabl;15.1639;50.7272;Italy;GMT;500.000;Descr of: Jablonecmesto;PM10*NO2*WS*TEMP
CZ0LLIM;Liberecmesto;Liberecmesto;Libe;15.0564;50.7650;Italy;GMT;350.000;Descr of: Liberecmesto;O3*PM10*PM25*NO2*WS*TEMP
CZ0LRAD;Radimovice;Radimovice;Radi;15.0845;50.6247;Italy;GMT;385.000;Descr of: Radimovice;PM10*WS*TEMP
CZ0LSOU;Sous;Sous;Sous;15.3219;50.7894;Italy;GMT;771.000;Descr of: Sous;O3*PM10*NO2
CZ0PKUJ;KamennyUjezd;KamennyUjezd;Kame;13.6186;49.7219;Italy;GMT;385.000;Descr of: KamennyUjezd;PM10
CZ0PPLA;PlzenSlovany;PlzenSlovany;Plze;13.4022;49.7325;Italy;GMT;340.000;Descr of: PlzenSlovany;O3*PM10*PM25*NO2*WS*TEMP
CZ0PPLB;PlzenBory;PlzenBory;Plze;13.3756;49.7283;Italy;GMT;346.000;Descr of: PlzenBory;O3*PM10*NO2*WS*TEMP
CZ0PPLE;Plzenstred;Plzenstred;Plze;13.3828;49.7478;Italy;GMT;306.000;Descr of: Plzenstred;PM10*NO2*WS*TEMP
CZ0PPLL;PlzenLochotin;PlzenLochotin;Plze;13.3684;49.7700;Italy;GMT;360.000;Descr of: PlzenLochotin;O3*PM10*NO2*WS*TEMP
CZ0PPLS;PlzenSkvrnany;PlzenSkvrnany;Plze;13.3208;49.7461;Italy;GMT;337.000;Descr of: PlzenSkvrnany;NO2*WS*TEMP
CZ0PPLV;PlzenDoubravka;PlzenDoubravka;Plze;13.4250;49.7683;Italy;GMT;348.000;Descr of: PlzenDoubravka;O3*PM10*NO2*WS*TEMP
CZ0PSTA;Stankov;Stankov;Stan;13.0675;49.5525;Italy;GMT;362.000;Descr of: Stankov;PM10
CZ0SBER;Beroun;Beroun;Bero;14.0608;49.9592;Italy;GMT;216.000;Descr of: Beroun;PM10*PM25*NO2
CZ0SBRL;BrandysnLabem;BrandysnLabem;Bran;14.6614;50.1897;Italy;GMT;179.000;Descr of: BrandysnLabem;PM10*WS*TEMP
CZ0SKLM;Kladnostredmesta;Kladnostredmesta;Klad;14.1022;50.1433;Italy;GMT;303.000;Descr of: Kladnostredmesta;O3*PM10*PM25*NO2*WS*TEMP
CZ0SKLS;KladnoSvermov;KladnoSvermov;Klad;14.1022;50.1692;Italy;GMT;219.000;Descr of: KladnoSvermov;PM10*NO2*WS*TEMP
CZ0SKUH;KutnaHora;KutnaHora;Kutn;15.2731;49.9614;Italy;GMT;260.000;Descr of: KutnaHora;PM10*WS*TEMP
CZ0SMBO;MladaBoleslav;MladaBoleslav;Mlad;14.9139;50.4286;Italy;GMT;398.000;Descr of: MladaBoleslav;O3*PM10*NO2
CZ0SONR;Ondrejov;Ondrejov;Ondr;14.7822;49.9158;Italy;GMT;514.000;Descr of: Ondrejov;O3*NO2
CZ0SPRI;Pribram;Pribram;Prib;14.0064;49.6847;Italy;GMT;545.000;Descr of: Pribram;PM10*NO2
CZ0SROZ;Rozdalovice;Rozdalovice;Rozd;15.1692;50.2956;Italy;GMT;197.000;Descr of: Rozdalovice;PM10
CZ0SSDL;Sedlcany;Sedlcany;Sedl;14.4214;49.6603;Italy;GMT;365.000;Descr of: Sedlcany;PM10
CZ0TBKR;BilyKriz;BilyKriz;Bily;18.5386;49.5025;Italy;GMT;890.000;Descr of: BilyKriz;O3*PM10*NO2
CZ0TCTN;CeskyTesin;CeskyTesin;Cesk;18.6097;49.7489;Italy;GMT;285.000;Descr of: CeskyTesin;PM10*NO2
CZ0TKAR;Karvina;Karvina;Karv;18.5514;49.8639;Italy;GMT;238.000;Descr of: Karvina;O3*PM10*NO2
CZ0TNUJ;NavsiuJablunkova;NavsiuJablunkova;Navs;18.7439;49.5942;Italy;GMT;380.000;Descr of: NavsiuJablunkova;PM10
CZ0TTRK;TrinecKanada;TrinecKanada;Trin;18.6431;49.6725;Italy;GMT;346.000;Descr of: TrinecKanada;PM10
CZ0TTRO;TrinecKosmos;TrinecKosmos;Trin;18.6800;49.6686;Italy;GMT;320.000;Descr of: TrinecKosmos;O3*PM10*PM25*NO2
CZ0UCHM;Chomutov;Chomutov;Chom;13.4133;50.4681;Italy;GMT;344.000;Descr of: Chomutov;PM10*NO2*WS*TEMP
CZ0UDCM;Decin;Decin;Deci;14.2239;50.7728;Italy;GMT;131.000;Descr of: Decin;PM10*NO2*WS*TEMP
CZ0UDOK;Doksany;Doksany;Doks;14.1717;50.4589;Italy;GMT;158.000;Descr of: Doksany;PM10*PM25*WS*TEMP
CZ0UKRU;Krupka;Krupka;Krup;13.8489;50.6964;Italy;GMT;533.000;Descr of: Krupka;PM10*NO2*WS*TEMP
CZ0ULOM;Lom;Lom;Lom;13.6731;50.5856;Italy;GMT;265.000;Descr of: Lom;O3*PM10*PM25*NO2
CZ0ULTT;Litomerice;Litomerice;Lito;14.1208;50.5417;Italy;GMT;190.000;Descr of: Litomerice;O3*PM10*NO2*WS*TEMP
CZ0UMED;Medenec;Medenec;Mede;13.1320;50.4281;Italy;GMT;827.000;Descr of: Medenec;PM10*NO2
CZ0UMOM;Most;Most;Most;13.6486;50.5106;Italy;GMT;221.000;Descr of: Most;O3*PM10*PM25*NO2
CZ0URVH;RudolicevHorach;RudolicevHorach;Rudo;13.4214;50.5811;Italy;GMT;840.000;Descr of: RudolicevHorach;O3*PM10*NO2
CZ0USJT;Strojetice;Strojetice;Stro;13.4842;50.1700;Italy;GMT;360.000;Descr of: Strojetice;PM10
CZ0USMO;Smolnice;Smolnice;Smol;13.8586;50.3089;Italy;GMT;345.000;Descr of: Smolnice;PM10
CZ0USNZ;Sneznik;Sneznik;Snez;14.0864;50.7883;Italy;GMT;590.000;Descr of: Sneznik;O3*PM10*NO2*WS*TEMP
CZ0UTPM;Teplice;Teplice;Tepl;13.8514;50.6453;Italy;GMT;257.000;Descr of: Teplice;O3*PM10*PM25*NO2*WS*TEMP
CZ0UTUS;Tusimice;Tusimice;Tusi;13.3339;50.3797;Italy;GMT;322.000;Descr of: Tusimice;O3*PM10*PM25*NO2*WS*TEMP
CZ0UULD;UstinLVseboricka;UstinLVseboricka;Usti;13.9986;50.6833;Italy;GMT;230.000;Descr of: UstinLVseboricka;PM10*NO2*WS*TEMP
CZ0UULK;UstinLKockov;UstinLKockov;Usti;14.0425;50.6844;Italy;GMT;367.000;Descr of: UstinLKockov;O3*PM10*PM25*NO2*WS*TEMP
CZ0UULM;UstinLmesto;UstinLmesto;Usti;14.0431;50.6608;Italy;GMT;147.000;Descr of: UstinLmesto;O3*PM10*NO2*WS*TEMP
CZ0UVAL;Valdek;Valdek;Vald;14.5161;50.9731;Italy;GMT;438.000;Descr of: Valdek;O3*PM10*NO2
CZ0ZUHR;UherskeHradiste;UherskeHradiste;Uher;17.4669;49.0681;Italy;GMT;191.000;Descr of: UherskeHradiste;PM10*NO2
DE0002R;Langenbrugge;Langenbrugge;Lang;10.7500;52.8000;Italy;GMT;74.0000;Descr of: Langenbrugge;PM10*PM25
DE0007R;Neuglobsow;Neuglobsow;Neug;13.0333;53.1667;Italy;GMT;62.0000;Descr of: Neuglobsow;PM10
DEBB021;PotsdamZentrum;PotsdamZentrum;Pots;13.0599;52.4014;Italy;GMT;31.0000;Descr of: PotsdamZentrum;O3*PM10*PM25*NO2*WS*TEMP
DEBB042;FrankfurtOder;FrankfurtOder;Fran;14.5319;52.3400;Italy;GMT;45.0000;Descr of: FrankfurtOder;O3*PM10*PM25*NO2*WS*TEMP
DEBB044;CottbusBahnhofstr;CottbusBahnhofstr;Cott;14.3280;51.7565;Italy;GMT;70.0000;Descr of: CottbusBahnhofstr;PM10*PM25*NO2*WS*TEMP
DEBB045;FrankfurtOderLeipzigerStr;FrankfurtOderLeipzigerStr;Fran;14.5386;52.3373;Italy;GMT;45.0000;Descr of: FrankfurtOderLeipzigerStr;PM10*NO2*WS*TEMP
DEBB048;Neuruppin;Neuruppin;Neur;12.8095;52.9319;Italy;GMT;43.0000;Descr of: Neuruppin;O3*PM10*NO2*WS*TEMP
DEBB049;BrandenburgNeuendorferStr;BrandenburgNeuendorferStr;Bran;12.5484;52.4093;Italy;GMT;33.0000;Descr of: BrandenburgNeuendorferStr;PM10*NO2
DEBB050;Bernau;Bernau;Bern;13.5838;52.6842;Italy;GMT;80.0000;Descr of: Bernau;O3*NO2
DEBB053;Hasenholz;Hasenholz;Hase;14.0153;52.5638;Italy;GMT;88.0000;Descr of: Hasenholz;O3*PM10*PM25*NO2
DEBB054;PotsdamZeppelinstr;PotsdamZeppelinstr;Pots;13.0375;52.3939;Italy;GMT;31.0000;Descr of: PotsdamZeppelinstr;PM10*NO2*WS*TEMP
DEBB055;BrandenburgadHavel;BrandenburgadHavel;Bran;12.5523;52.4204;Italy;GMT;33.0000;Descr of: BrandenburgadHavel;O3*PM10*PM25*NO2
DEBB059;NauenBerlinerStraae;NauenBerlinerStraae;Naue;12.8750;52.6050;Italy;GMT;32.0000;Descr of: NauenBerlinerStraae;PM10*NO2
DEBB060;EberswaldeBreiteStraae;EberswaldeBreiteStraae;Eber;13.8222;52.8325;Italy;GMT;35.0000;Descr of: EberswaldeBreiteStraae;PM10*PM25*NO2
DEBB064;Cottbus;Cottbus;Cott;14.3345;51.7463;Italy;GMT;75.0000;Descr of: Cottbus;O3*PM10*PM25*NO2*WS*TEMP
DEBB065;LatteBelzig;LatteBelzig;Latt;12.5614;52.1942;Italy;GMT;114.000;Descr of: LatteBelzig;O3*PM10*NO2*WS*TEMP
DEBB066;Spreewald;Spreewald;Spre;14.0571;51.8976;Italy;GMT;52.0000;Descr of: Spreewald;O3*PM10*NO2
DEBB067;Nauen;Nauen;Naue;12.8852;52.6086;Italy;GMT;31.0000;Descr of: Nauen;O3*PM10*PM25*NO2
DEBB068;BernauLohmahlenstr;BernauLohmahlenstr;Bern;13.5823;52.6777;Italy;GMT;71.0000;Descr of: BernauLohmahlenstr;PM10*NO2
DEBB073;PotsdamGroabeerenstr;PotsdamGroabeerenstr;Pots;13.0946;52.3889;Italy;GMT;38.0000;Descr of: PotsdamGroabeerenstr;PM10*NO2*WS*TEMP
DEBB075;PotsdamGroaGlienicke;PotsdamGroaGlienicke;Pots;13.1237;52.4842;Italy;GMT;39.0000;Descr of: PotsdamGroaGlienicke;O3*PM10*NO2*WS*TEMP
DEBB082;KanigsWusterhausen;KanigsWusterhausen;Kani;13.6198;52.2946;Italy;GMT;35.0000;Descr of: KanigsWusterhausen;O3*PM10*PM25*NO2*WS*TEMP
DEBE010;BWeddingAmrumerStr;BWeddingAmrumerStr;BWed;13.3491;52.5427;Italy;GMT;35.0000;Descr of: BWeddingAmrumerStr;O3*PM10*PM25*NO2*WS*TEMP
DEBE018;BSchanebergBelzigerStraae;BSchanebergBelzigerStraae;BSch;13.3484;52.4861;Italy;GMT;40.0000;Descr of: BSchanebergBelzigerStraae;PM10*NO2*WS*TEMP
DEBE032;BGrunewald35m;BGrunewald35m;BGru;13.2259;52.4731;Italy;GMT;50.0000;Descr of: BGrunewald35m;O3*PM10*NO2*WS*TEMP
DEBE034;BNeukallnNansenstraae;BNeukallnNansenstraae;BNeu;13.4340;52.4881;Italy;GMT;35.0000;Descr of: BNeukallnNansenstraae;O3*PM10*PM25*NO2*TEMP
DEBE051;BBuch;BBuch;BBuc;13.4949;52.6367;Italy;GMT;60.0000;Descr of: BBuch;O3*PM10*NO2*TEMP
DEBE056;BFriedrichshagen;BFriedrichshagen;BFri;13.6470;52.4478;Italy;GMT;35.0000;Descr of: BFriedrichshagen;O3*PM10*NO2*WS*TEMP
DEBE061;BSteglitzSchildhornstr;BSteglitzSchildhornstr;BSte;13.3183;52.4636;Italy;GMT;45.0000;Descr of: BSteglitzSchildhornstr;PM10*NO2*WS*TEMP
DEBE062;BFrohnauFunkturm35m;BFrohnauFunkturm35m;BFro;13.2964;52.6531;Italy;GMT;50.0000;Descr of: BFrohnauFunkturm35m;O3*NO2*WS*TEMP
DEBE063;BNeukallnSilbersteinstr;BNeukallnSilbersteinstr;BNeu;13.4418;52.4675;Italy;GMT;40.0000;Descr of: BNeukallnSilbersteinstr;PM10*NO2*WS*TEMP
DEBE064;BNeukallnKarlMarxStr76;BNeukallnKarlMarxStr76;BNeu;13.4337;52.4818;Italy;GMT;40.0000;Descr of: BNeukallnKarlMarxStr76;PM10*NO2*WS*TEMP
DEBE065;BFriedrichshainFrankfurterAllee;BFriedrichshainFrankfurterAllee;BFri;13.4693;52.5133;Italy;GMT;40.0000;Descr of: BFriedrichshainFrankfurterAllee;PM10*PM25*NO2*TEMP
DEBE066;BKarlshorstRheingoldstrKanigswinterstr;BKarlshorstRheingoldstrKanigswinterstr;BKar;13.5296;52.4853;Italy;GMT;35.0000;Descr of: BKarlshorstRheingoldstrKanigswinterstr;NO2*WS*TEMP
DEBE067;BHardenbergplatz;BHardenbergplatz;BHar;13.3328;52.5066;Italy;GMT;35.0000;Descr of: BHardenbergplatz;PM10*NO2*WS*TEMP
DEBE068;BMitteBrackenstraae;BMitteBrackenstraae;BMit;13.4188;52.5136;Italy;GMT;35.0000;Descr of: BMitteBrackenstraae;PM10*PM25*NO2*TEMP
DEBE069;BMariendorfMariendorferDamm;BMariendorfMariendorferDamm;BMar;13.3876;52.4382;Italy;GMT;50.0000;Descr of: BMariendorfMariendorferDamm;PM10*NO2*WS*TEMP
DEBY006;AugsburgKanigsplatz;AugsburgKanigsplatz;Augs;10.8950;48.3646;Italy;GMT;492.000;Descr of: AugsburgKanigsplatz;PM10*NO2*WS*TEMP
DEBY007;AugsburgBourgesPlatz;AugsburgBourgesPlatz;Augs;10.8884;48.3766;Italy;GMT;477.000;Descr of: AugsburgBourgesPlatz;PM10*NO2*WS*TEMP
DEBY013;MehringSportplatz;MehringSportplatz;Mehr;12.7814;48.1828;Italy;GMT;415.000;Descr of: MehringSportplatz;O3*PM10*NO2
DEBY021;IngolstadtRechbergstraae;IngolstadtRechbergstraae;Ingo;11.4288;48.7692;Italy;GMT;374.000;Descr of: IngolstadtRechbergstraae;PM10*NO2*WS*TEMP
DEBY031;KemptenAllgauWestendstraae;KemptenAllgauWestendstraae;Kemp;10.3066;47.7251;Italy;GMT;678.000;Descr of: KemptenAllgauWestendstraae;O3*PM10*NO2*WS*TEMP
DEBY033;LandshutPodewilsstraae;LandshutPodewilsstraae;Land;12.1570;48.5398;Italy;GMT;390.000;Descr of: LandshutPodewilsstraae;PM10*NO2
DEBY037;ManchenStachus;ManchenStachus;Manc;11.5649;48.1373;Italy;GMT;521.000;Descr of: ManchenStachus;O3*PM10*NO2*WS*TEMP
DEBY039;ManchenLothstraae;ManchenLothstraae;Manc;11.5547;48.1545;Italy;GMT;521.000;Descr of: ManchenLothstraae;O3*PM10*PM25*NO2*WS*TEMP
DEBY043;ManchenMoosach;ManchenMoosach;Manc;11.5147;48.1790;Italy;GMT;508.000;Descr of: ManchenMoosach;NO2*WS*TEMP
DEBY049;NeustadtadDonauEining;NeustadtadDonauEining;Neus;11.7778;48.8532;Italy;GMT;359.000;Descr of: NeustadtadDonauEining;O3*PM10*NO2
DEBY063;RegensburgRathaus;RegensburgRathaus;Rege;12.1019;49.0190;Italy;GMT;335.000;Descr of: RegensburgRathaus;O3*PM10*NO2*WS*TEMP
DEBY079;BadReichenhallNonn;BadReichenhallNonn;BadR;12.8589;47.7232;Italy;GMT;465.000;Descr of: BadReichenhallNonn;O3*NO2*WS*TEMP
DEBY081;GarmischPartenkirchenKreuzeckbahnstraae;GarmischPartenkirchenKreuzeckbahnstraae;Garm;11.0631;47.4764;Italy;GMT;735.000;Descr of: GarmischPartenkirchenKreuzeckbahnstraae;O3*NO2*WS*TEMP
DEBY085;ManchenLuiseKiesselbachPlatz;ManchenLuiseKiesselbachPlatz;Manc;11.5172;48.1131;Italy;GMT;544.000;Descr of: ManchenLuiseKiesselbachPlatz;PM10*NO2*WS*TEMP
DEBY089;ManchenJohanneskirchen;ManchenJohanneskirchen;Manc;11.6480;48.1732;Italy;GMT;513.000;Descr of: ManchenJohanneskirchen;O3*PM10*NO2*WS*TEMP
DEBY099;AugsburgLfU;AugsburgLfU;Augs;10.9030;48.3260;Italy;GMT;495.000;Descr of: AugsburgLfU;O3*PM10*PM25*NO2*WS*TEMP
DEBY109;AndechsRothenfeld;AndechsRothenfeld;Ande;11.2202;47.9688;Italy;GMT;700.000;Descr of: AndechsRothenfeld;O3*PM10*NO2
DEBY110;AugsburgKarlstraae;AugsburgKarlstraae;Augs;10.8968;48.3704;Italy;GMT;485.000;Descr of: AugsburgKarlstraae;PM10*NO2*WS*TEMP
DEBY114;ManchenPrinzregentenstraae;ManchenPrinzregentenstraae;Manc;11.5923;48.1427;Italy;GMT;510.000;Descr of: ManchenPrinzregentenstraae;PM10*NO2*WS*TEMP
DEBY115;ManchenLandshuterAllee;ManchenLandshuterAllee;Manc;11.5365;48.1496;Italy;GMT;521.000;Descr of: ManchenLandshuterAllee;PM10*PM25*NO2*WS*TEMP
DEHB001;BremenMitte;BremenMitte;Brem;8.81004;53.0881;Italy;GMT;10.0000;Descr of: BremenMitte;O3*PM10*NO2*WS*TEMP
DEHB002;BremenOst;BremenOst;Brem;8.91697;53.0600;Italy;GMT;7.00000;Descr of: BremenOst;O3*PM25*NO2*WS*TEMP
DEHB003;BremenWest;BremenWest;Brem;8.75562;53.1111;Italy;GMT;6.00000;Descr of: BremenWest;O3*PM10*NO2*WS*TEMP
DEHB004;BremenNord;BremenNord;Brem;8.62546;53.1809;Italy;GMT;20.0000;Descr of: BremenNord;O3*PM10*NO2
DEHB005;Bremerhaven;Bremerhaven;Brem;8.56941;53.5625;Italy;GMT;3.00000;Descr of: Bremerhaven;O3*PM10*NO2*WS*TEMP
DEHB006;BremenVerkehr1;BremenVerkehr1;Brem;8.82517;53.0787;Italy;GMT;7.00000;Descr of: BremenVerkehr1;PM10*NO2*WS*TEMP
DEHB007;BremenVerkehr2;BremenVerkehr2;Brem;8.78302;53.0667;Italy;GMT;4.00000;Descr of: BremenVerkehr2;PM10*NO2*WS*TEMP
DEHB011;CherbourgerStraae;CherbourgerStraae;Cher;8.59876;53.5853;Italy;GMT;4.00000;Descr of: CherbourgerStraae;PM10*NO2*WS*TEMP
DEHE022;WiesbadenSad;WiesbadenSad;Wies;8.24495;50.0503;Italy;GMT;121.000;Descr of: WiesbadenSad;O3*PM10*PM25*NO2
DEHE037;WiesbadenRingkirche;WiesbadenRingkirche;Wies;8.23032;50.0772;Italy;GMT;145.000;Descr of: WiesbadenRingkirche;PM10*PM25*NO2
DEHE044;Limburg;Limburg;Limb;8.06100;50.3832;Italy;GMT;128.000;Descr of: Limburg;O3*PM10*NO2
DEHH008;HamburgSternschanze;HamburgSternschanze;Hamb;9.96788;53.5641;Italy;GMT;15.0000;Descr of: HamburgSternschanze;O3*PM10*PM25*NO2*WS*TEMP
DEHH015;HamburgVeddel;HamburgVeddel;Hamb;10.0212;53.5233;Italy;GMT;4.00000;Descr of: HamburgVeddel;PM10*PM25*NO2*WS*TEMP
DEHH021;HamburgTatenberg;HamburgTatenberg;Hamb;10.0836;53.4877;Italy;GMT;2.00000;Descr of: HamburgTatenberg;O3*NO2*WS*TEMP
DEHH026;HamburgStresemannstraae;HamburgStresemannstraae;Hamb;9.95724;53.5606;Italy;GMT;20.0000;Descr of: HamburgStresemannstraae;PM10*NO2*WS*TEMP
DEHH033;HamburgFlughafenNord;HamburgFlughafenNord;Hamb;9.99801;53.6383;Italy;GMT;13.0000;Descr of: HamburgFlughafenNord;O3*PM10*NO2*WS*TEMP
DEHH047;HamburgBramfeld;HamburgBramfeld;Hamb;10.1106;53.6307;Italy;GMT;31.0000;Descr of: HamburgBramfeld;O3*NO2*WS*TEMP
DEHH049;HamburgBlankeneseBaursberg;HamburgBlankeneseBaursberg;Hamb;9.78623;53.5681;Italy;GMT;75.0000;Descr of: HamburgBlankeneseBaursberg;O3*NO2*WS*TEMP
DEHH050;HamburgNeugraben;HamburgNeugraben;Hamb;9.85722;53.4809;Italy;GMT;3.00000;Descr of: HamburgNeugraben;O3*NO2*WS*TEMP
DEHH059;HamburgWilhelmsburg;HamburgWilhelmsburg;Hamb;9.99057;53.5079;Italy;GMT;3.00000;Descr of: HamburgWilhelmsburg;PM10*PM25*NO2*WS*TEMP
DEHH064;HamburgKielerStraae;HamburgKielerStraae;Hamb;9.94458;53.5644;Italy;GMT;16.0000;Descr of: HamburgKielerStraae;PM25*NO2*WS*TEMP
DEHH068;HamburgHabichtstraae;HamburgHabichtstraae;Hamb;10.0539;53.5923;Italy;GMT;12.0000;Descr of: HamburgHabichtstraae;PM10*PM25*NO2*WS*TEMP
DEHH070;HamburgMaxBrauerAlleeIIStraae;HamburgMaxBrauerAlleeIIStraae;Hamb;9.94301;53.5557;Italy;GMT;25.0000;Descr of: HamburgMaxBrauerAlleeIIStraae;PM10*NO2*WS*TEMP
DEHH074;HamburgBillstedt;HamburgBillstedt;Hamb;10.1028;53.5385;Italy;GMT;18.0000;Descr of: HamburgBillstedt;PM10*NO2*WS*TEMP
DEHH076;HamburgHeimfeld;HamburgHeimfeld;Hamb;9.97171;53.4676;Italy;GMT;4.00000;Descr of: HamburgHeimfeld;PM10*NO2*WS*TEMP
DEMV017;Gahlen;Gahlen;Gahl;11.3630;53.3024;Italy;GMT;25.0000;Descr of: Gahlen;O3*PM10*NO2
DEMV018;Zarrentin;Zarrentin;Zarr;10.9298;53.5437;Italy;GMT;41.0000;Descr of: Zarrentin;O3*PM10*NO2
DEMV023;SchwerinObotritenring;SchwerinObotritenring;Schw;11.3983;53.6318;Italy;GMT;58.0000;Descr of: SchwerinObotritenring;O3*PM10*NO2*WS*TEMP
DENI052;Allertal;Allertal;Alle;9.62295;52.8294;Italy;GMT;50.0000;Descr of: Allertal;O3*PM10*NO2
DENI059;Elbmandung;Elbmandung;Elbm;8.80122;53.8302;Italy;GMT;3.00000;Descr of: Elbmandung;O3*PM10*NO2*WS*TEMP
DENI060;Wendland;Wendland;Wend;11.1671;52.9570;Italy;GMT;50.0000;Descr of: Wendland;O3*PM10*PM25*NO2*WS*TEMP
DENI062;LaneburgerHeide;LaneburgerHeide;Lane;10.4565;53.2470;Italy;GMT;13.0000;Descr of: LaneburgerHeide;O3*PM10*NO2
DENI063;AltesLand;AltesLand;Alte;9.68503;53.5242;Italy;GMT;3.00000;Descr of: AltesLand;O3*PM10*NO2
DENW002;DattelnHagem;DattelnHagem;Datt;7.33141;51.6414;Italy;GMT;80.0000;Descr of: DattelnHagem;PM10*NO2
DENW006;LanenNiederaden;LanenNiederaden;Lane;7.56984;51.5922;Italy;GMT;58.0000;Descr of: LanenNiederaden;O3*PM10*NO2
DENW008;DortmundEving;DortmundEving;Dort;7.45746;51.5369;Italy;GMT;75.0000;Descr of: DortmundEving;O3*PM10*PM25*NO2
DENW010;UnnaKanigsborn;UnnaKanigsborn;Unna;7.69384;51.5475;Italy;GMT;72.0000;Descr of: UnnaKanigsborn;NO2
DENW015;MarlSickingmahle;MarlSickingmahle;Marl;7.12271;51.6990;Italy;GMT;42.0000;Descr of: MarlSickingmahle;O3
DENW022;GelsenkirchenBismarck;GelsenkirchenBismarck;Gels;7.10179;51.5336;Italy;GMT;40.0000;Descr of: GelsenkirchenBismarck;PM10*NO2*WS*TEMP
DENW024;EssenVogelheim;EssenVogelheim;Esse;6.98104;51.4965;Italy;GMT;47.0000;Descr of: EssenVogelheim;PM10*PM25*NO2*WS*TEMP
DENW029;HattingenBlankenstein;HattingenBlankenstein;Hatt;7.20857;51.4030;Italy;GMT;93.0000;Descr of: HattingenBlankenstein;PM10*NO2
DENW030;WeselFeldmark;WeselFeldmark;Wese;6.62957;51.6728;Italy;GMT;25.0000;Descr of: WeselFeldmark;O3*PM10*NO2
DENW038;MalheimStyrum;MalheimStyrum;Malh;6.86511;51.4535;Italy;GMT;37.0000;Descr of: MalheimStyrum;O3*PM10*PM25*NO2*WS*TEMP
DENW040;DuisburgBuchholz;DuisburgBuchholz;Duis;6.76300;51.3853;Italy;GMT;30.0000;Descr of: DuisburgBuchholz;PM10*WS*TEMP
DENW042;KrefeldLinn;KrefeldLinn;Kref;6.64024;51.3377;Italy;GMT;32.0000;Descr of: KrefeldLinn;O3*PM10*WS*TEMP
DENW043;EssenOstSteelerStr;EssenOstSteelerStr;Esse;7.03060;51.4512;Italy;GMT;100.000;Descr of: EssenOstSteelerStr;PM10*PM25*NO2*WS*TEMP
DENW053;KalnChorweiler;KalnChorweiler;Kaln;6.88464;51.0193;Italy;GMT;45.0000;Descr of: KalnChorweiler;O3*PM10*PM25*NO2
DENW059;KalnRodenkirchen;KalnRodenkirchen;Kaln;6.98516;50.8898;Italy;GMT;45.0000;Descr of: KalnRodenkirchen;O3*PM10*NO2*WS*TEMP
DENW062;BonnAuerberg;BonnAuerberg;Bonn;7.08267;50.7536;Italy;GMT;57.0000;Descr of: BonnAuerberg;PM10*NO2*WS*TEMP
DENW064;SimmerathEifel;SimmerathEifel;Simm;6.28107;50.6532;Italy;GMT;572.000;Descr of: SimmerathEifel;O3*PM10*PM25*NO2
DENW065;NetphenRothaargebirge;NetphenRothaargebirge;Netp;8.19193;50.9303;Italy;GMT;635.000;Descr of: NetphenRothaargebirge;O3*PM10*NO2
DENW068;SoestOst;SoestOst;Soes;8.14806;51.5707;Italy;GMT;110.000;Descr of: SoestOst;O3*PM10*NO2
DENW071;DasseldorfLarick;DasseldorfLarick;Dass;6.73238;51.2492;Italy;GMT;32.0000;Descr of: DasseldorfLarick;O3*PM10*PM25*NO2*WS*TEMP
DENW078;RatingenTiefenbroich;RatingenTiefenbroich;Rati;6.81997;51.3039;Italy;GMT;41.0000;Descr of: RatingenTiefenbroich;O3*PM10*NO2*WS*TEMP
DENW079;LeverkusenManfort;LeverkusenManfort;Leve;7.00506;51.0289;Italy;GMT;50.0000;Descr of: LeverkusenManfort;O3*PM10*NO2
DENW080;SolingenWald;SolingenWald;Soli;7.05263;51.1838;Italy;GMT;207.000;Descr of: SolingenWald;O3*PM10*NO2
DENW082;DasseldorfCorneliusstr;DasseldorfCorneliusstr;Dass;6.78256;51.2131;Italy;GMT;37.0000;Descr of: DasseldorfCorneliusstr;PM10*PM25*NO2*WS*TEMP
DENW094;AachenBurtscheid;AachenBurtscheid;Aach;6.09392;50.7547;Italy;GMT;205.000;Descr of: AachenBurtscheid;O3*PM10*PM25*NO2*WS*TEMP
